Mutant Variable Name,Mutated Class,Mutated Method,Original Binary Operator,Mutated Binary Operator
_mut17425,org.apache.tools.bzip2.CBZip2InputStream,bsR_412,-,%
_mut17426,org.apache.tools.bzip2.CBZip2InputStream,bsGetBit_436,<,==
_mut17427,org.apache.tools.bzip2.CBZip2InputStream,bsGetBit_436,<,!=
_mut17428,org.apache.tools.bzip2.CBZip2InputStream,bsGetBit_436,<,>
_mut17429,org.apache.tools.bzip2.CBZip2InputStream,bsGetBit_436,<,<=
_mut17430,org.apache.tools.bzip2.CBZip2InputStream,bsGetBit_436,<,>=
_mut17431,org.apache.tools.bzip2.CBZip2InputStream,bsGetBit_436,<,==
_mut17432,org.apache.tools.bzip2.CBZip2InputStream,bsGetBit_436,<,!=
_mut17433,org.apache.tools.bzip2.CBZip2InputStream,bsGetBit_436,<,>
_mut17434,org.apache.tools.bzip2.CBZip2InputStream,bsGetBit_436,<,<=
_mut17435,org.apache.tools.bzip2.CBZip2InputStream,bsGetBit_436,<,>=
_mut17436,org.apache.tools.bzip2.CBZip2InputStream,bsGetBit_436,-,+
_mut17437,org.apache.tools.bzip2.CBZip2InputStream,bsGetBit_436,-,*
_mut17438,org.apache.tools.bzip2.CBZip2InputStream,bsGetBit_436,-,/
_mut17439,org.apache.tools.bzip2.CBZip2InputStream,bsGetBit_436,-,%
_mut17440,org.apache.tools.bzip2.CBZip2InputStream,bsGetBit_436,-,+
_mut17441,org.apache.tools.bzip2.CBZip2InputStream,bsGetBit_436,-,*
_mut17442,org.apache.tools.bzip2.CBZip2InputStream,bsGetBit_436,-,/
_mut17443,org.apache.tools.bzip2.CBZip2InputStream,bsGetBit_436,-,%
_mut17444,org.apache.tools.bzip2.CBZip2InputStream,bsGetBit_436,!=,==
_mut17445,org.apache.tools.bzip2.CBZip2InputStream,bsGetBit_436,!=,<
_mut17446,org.apache.tools.bzip2.CBZip2InputStream,bsGetBit_436,!=,>
_mut17447,org.apache.tools.bzip2.CBZip2InputStream,bsGetBit_436,!=,<=
_mut17448,org.apache.tools.bzip2.CBZip2InputStream,bsGetBit_436,!=,>=
_mut17449,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,<,==
_mut17450,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,<,!=
_mut17451,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,<,>
_mut17452,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,<,<=
_mut17453,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,<,>=
_mut17454,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,<=,==
_mut17455,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,<=,!=
_mut17456,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,<=,<
_mut17457,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,<=,>
_mut17458,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,<=,>=
_mut17459,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,>,==
_mut17460,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,>,!=
_mut17461,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,>,<
_mut17462,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,>,<=
_mut17463,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,>,>=
_mut17464,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,+,-
_mut17465,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,+,*
_mut17466,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,+,/
_mut17467,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,+,%
_mut17468,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,<,==
_mut17469,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,<,!=
_mut17470,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,<,>
_mut17471,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,<,<=
_mut17472,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,<,>=
_mut17473,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,<,==
_mut17474,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,<,!=
_mut17475,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,<,>
_mut17476,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,<,<=
_mut17477,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,<,>=
_mut17478,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,+,-
_mut17479,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,+,*
_mut17480,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,+,/
_mut17481,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,+,%
_mut17482,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,-,+
_mut17483,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,-,*
_mut17484,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,-,/
_mut17485,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,-,%
_mut17486,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,-,+
_mut17487,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,-,*
_mut17488,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,-,/
_mut17489,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,-,%
_mut17490,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,<=,==
_mut17491,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,<=,!=
_mut17492,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,<=,<
_mut17493,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,<=,>
_mut17494,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,<=,>=
_mut17495,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,-,+
_mut17496,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,-,*
_mut17497,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,-,/
_mut17498,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,-,%
_mut17499,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,+,-
_mut17500,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,+,*
_mut17501,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,+,/
_mut17502,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,+,%
_mut17503,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,-,+
_mut17504,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,-,*
_mut17505,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,-,/
_mut17506,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,-,%
_mut17507,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,<=,==
_mut17508,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,<=,!=
_mut17509,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,<=,<
_mut17510,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,<=,>
_mut17511,org.apache.tools.bzip2.CBZip2InputStream,hbCreateDecodeTables_467,<=,>=
_mut17512,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,<,==
_mut17513,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,<,!=
_mut17514,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,<,>
_mut17515,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,<,<=
_mut17516,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,<,>=
_mut17517,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,>=,==
_mut17518,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,>=,!=
_mut17519,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,>=,<
_mut17520,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,>=,>
_mut17521,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,>=,<=
_mut17522,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,!=,==
_mut17523,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,!=,<
_mut17524,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,!=,>
_mut17525,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,!=,<=
_mut17526,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,!=,>=
_mut17527,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,+,-
_mut17528,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,+,*
_mut17529,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,+,/
_mut17530,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,+,%
_mut17531,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,<,==
_mut17532,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,<,!=
_mut17533,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,<,>
_mut17534,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,<,<=
_mut17535,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,<,>=
_mut17536,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,<,==
_mut17537,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,<,!=
_mut17538,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,<,>
_mut17539,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,<,<=
_mut17540,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,<,>=
_mut17541,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,+,-
_mut17542,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,+,*
_mut17543,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,+,/
_mut17544,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,+,%
_mut17545,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,<,==
_mut17546,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,<,!=
_mut17547,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,<,>
_mut17548,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,<,<=
_mut17549,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,<,>=
_mut17550,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,>=,==
_mut17551,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,>=,!=
_mut17552,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,>=,<
_mut17553,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,>=,>
_mut17554,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,>=,<=
_mut17555,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,-,+
_mut17556,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,-,*
_mut17557,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,-,/
_mut17558,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,-,%
_mut17559,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,>,==
_mut17560,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,>,!=
_mut17561,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,>,<
_mut17562,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,>,<=
_mut17563,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,>,>=
_mut17564,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,<,==
_mut17565,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,<,!=
_mut17566,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,<,>
_mut17567,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,<,<=
_mut17568,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,<,>=
_mut17569,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,<,==
_mut17570,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,<,!=
_mut17571,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,<,>
_mut17572,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,<,<=
_mut17573,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,<,>=
_mut17574,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,<,==
_mut17575,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,<,!=
_mut17576,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,<,>
_mut17577,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,<,<=
_mut17578,org.apache.tools.bzip2.CBZip2InputStream,recvDecodingTables_509,<,>=
_mut17579,org.apache.tools.bzip2.CBZip2InputStream,createHuffmanDecodingTables_593,>,==
_mut17580,org.apache.tools.bzip2.CBZip2InputStream,createHuffmanDecodingTables_593,>,!=
_mut17581,org.apache.tools.bzip2.CBZip2InputStream,createHuffmanDecodingTables_593,>,<
_mut17582,org.apache.tools.bzip2.CBZip2InputStream,createHuffmanDecodingTables_593,>,<=
_mut17583,org.apache.tools.bzip2.CBZip2InputStream,createHuffmanDecodingTables_593,>,>=
_mut17584,org.apache.tools.bzip2.CBZip2InputStream,createHuffmanDecodingTables_593,<,==
_mut17585,org.apache.tools.bzip2.CBZip2InputStream,createHuffmanDecodingTables_593,<,!=
_mut17586,org.apache.tools.bzip2.CBZip2InputStream,createHuffmanDecodingTables_593,<,>
_mut17587,org.apache.tools.bzip2.CBZip2InputStream,createHuffmanDecodingTables_593,<,<=
_mut17588,org.apache.tools.bzip2.CBZip2InputStream,createHuffmanDecodingTables_593,<,>=
_mut17589,org.apache.tools.bzip2.CBZip2InputStream,createHuffmanDecodingTables_593,>=,==
_mut17590,org.apache.tools.bzip2.CBZip2InputStream,createHuffmanDecodingTables_593,>=,!=
_mut17591,org.apache.tools.bzip2.CBZip2InputStream,createHuffmanDecodingTables_593,>=,<
_mut17592,org.apache.tools.bzip2.CBZip2InputStream,createHuffmanDecodingTables_593,>=,>
_mut17593,org.apache.tools.bzip2.CBZip2InputStream,createHuffmanDecodingTables_593,>=,<=
_mut17594,org.apache.tools.bzip2.CBZip2InputStream,createHuffmanDecodingTables_593,<,==
_mut17595,org.apache.tools.bzip2.CBZip2InputStream,createHuffmanDecodingTables_593,<,!=
_mut17596,org.apache.tools.bzip2.CBZip2InputStream,createHuffmanDecodingTables_593,<,>
_mut17597,org.apache.tools.bzip2.CBZip2InputStream,createHuffmanDecodingTables_593,<,<=
_mut17598,org.apache.tools.bzip2.CBZip2InputStream,createHuffmanDecodingTables_593,<,>=
_mut17599,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,*,+
_mut17600,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,*,-
_mut17601,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,*,/
_mut17602,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,*,%
_mut17603,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,>=,==
_mut17604,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,>=,!=
_mut17605,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,>=,<
_mut17606,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,>=,>
_mut17607,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,>=,<=
_mut17608,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,-,+
_mut17609,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,-,*
_mut17610,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,-,/
_mut17611,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,-,%
_mut17612,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,+,-
_mut17613,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,+,*
_mut17614,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,+,/
_mut17615,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,+,%
_mut17616,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,||,&&
_mut17617,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,>=,==
_mut17618,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,>=,!=
_mut17619,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,>=,<
_mut17620,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,>=,>
_mut17621,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,>=,<=
_mut17622,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,-,+
_mut17623,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,-,*
_mut17624,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,-,/
_mut17625,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,-,%
_mut17626,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,<=,==
_mut17627,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,<=,!=
_mut17628,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,<=,<
_mut17629,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,<=,>
_mut17630,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,<=,>=
_mut17631,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,-,+
_mut17632,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,-,*
_mut17633,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,-,/
_mut17634,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,-,%
_mut17635,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,>,==
_mut17636,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,>,!=
_mut17637,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,>,<
_mut17638,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,>,<=
_mut17639,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,>,>=
_mut17640,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,==,!=
_mut17641,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,==,<
_mut17642,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,==,>
_mut17643,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,==,<=
_mut17644,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,==,>=
_mut17645,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,-,+
_mut17646,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,-,*
_mut17647,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,-,/
_mut17648,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,-,%
_mut17649,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,>=,==
_mut17650,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,>=,!=
_mut17651,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,>=,<
_mut17652,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,>=,>
_mut17653,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,>=,<=
_mut17654,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,<,==
_mut17655,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,<,!=
_mut17656,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,<,>
_mut17657,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,<,<=
_mut17658,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,<,>=
_mut17659,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,-,+
_mut17660,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,-,*
_mut17661,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,-,/
_mut17662,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,-,%
_mut17663,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,-,+
_mut17664,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,-,*
_mut17665,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,-,/
_mut17666,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,-,%
_mut17667,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,>=,==
_mut17668,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,>=,!=
_mut17669,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,>=,<
_mut17670,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,>=,>
_mut17671,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,>=,<=
_mut17672,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,<,==
_mut17673,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,<,!=
_mut17674,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,<,>
_mut17675,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,<,<=
_mut17676,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,<,>=
_mut17677,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,>,==
_mut17678,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,>,!=
_mut17679,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,>,<
_mut17680,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,>,<=
_mut17681,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,>,>=
_mut17682,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,-,+
_mut17683,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,-,*
_mut17684,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,-,/
_mut17685,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,-,%
_mut17686,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,==,!=
_mut17687,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,==,<
_mut17688,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,==,>
_mut17689,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,==,<=
_mut17690,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,==,>=
_mut17691,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,-,+
_mut17692,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,-,*
_mut17693,org.apache.tools.bzip2.CBZip2InputStream,getAndMoveToFrontDecode_621,-,/
